site_code,sapling_name,sapling_tag_no,treatment,type_recruit,Note on revisit,sapling_coordinate,sapling_altitude,sapling_coordinate-accuracy,sapling_height (cm),sapling_rcd (cm),sapling_line_to_sapling (m),sapling_to_sapling (m),sapling_disturbance,PARENT_KEY,KEY,site
APA20,Carissa carandas,3437,bodha_grass_removed_no_fire,seedling recruitment,,"14.078623333333333,78.32913166666667",532.7,5,18,0.3,7,2,none,uuid:b5d3e0b8-ae4e-4191-9f76-cfa23663346c,uuid:b5d3e0b8-ae4e-4191-9f76-cfa23663346c/sapling_repeat[14],APA20bodha_grass_removed_no_fire
APC3,Chloroxylon swietenia,1497,bodha_grass_removed_no_fire,seedling recruitment,,"13.82875911,78.41316336",435.5552368,4.288,18,0.3,3,3,none,uuid:3571d744-1048-4797-a485-5e341e06d360,uuid:3571d744-1048-4797-a485-5e341e06d360/sapling_repeat[31],APC3bodha_grass_removed_no_fire
APC6,Dolichandrone atrovirens,4514,all_burnt,clonal offspring,from an old sapling,"13.94062698,78.49380634",446,4.288,18,0.3,6,1,none,uuid:ef5fc0b1-e8e9-428b-8c93-49692b9e686b,uuid:ef5fc0b1-e8e9-428b-8c93-49692b9e686b/sapling_repeat[11],APC6all_burnt
APC6,Dolichandrone atrovirens,4511,all_burnt,clonal offspring,from an old sapling,"13.94073131,78.49421842",445,4.288,18,0.3,5,1,none,uuid:ef5fc0b1-e8e9-428b-8c93-49692b9e686b,uuid:ef5fc0b1-e8e9-428b-8c93-49692b9e686b/sapling_repeat[13],APC6all_burnt
APC6,Dolichandrone atrovirens,4525,all_burnt,clonal offspring,from an old sapling,"13.94084852,78.49438337",474,4.288,18,0.3,5,3,none,uuid:ef5fc0b1-e8e9-428b-8c93-49692b9e686b,uuid:ef5fc0b1-e8e9-428b-8c93-49692b9e686b/sapling_repeat[5],APC6all_burnt
APC8,Dolichandrone atrovirens,3737,all_burnt,clonal offspring,from an old sapling,"13.87314355,78.52513279",424,4.288,18,0.3,6,2,none,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443/sapling_repeat[11],APC8all_burnt
APA12,Cassia fistula,4797,all_burnt,clonal offspring,from an old sapling,"14.04132863,78.31813401",523.4464111,4.288,18,0.4,7,5,none,uuid:b73983d3-7359-4868-bfb0-cd2df4ca1a25,uuid:b73983d3-7359-4868-bfb0-cd2df4ca1a25/sapling_repeat[13],APA12all_burnt
APC12,Dolichandrone atrovirens,4952,all_burnt,clonal offspring,from an old sapling,"13.86985532,78.41784143",425.4411621,3.216,18,0.4,7,6,none,uuid:bec5093d-0eb3-46a5-b0c2-77590f620871,uuid:bec5093d-0eb3-46a5-b0c2-77590f620871/sapling_repeat[19],APC12all_burnt
APC4,Dolichandrone atrovirens,1097,all_burnt,clonal offspring,,"13.84219849,78.42870509",483.6395264,3.216,18,0.4,1,2.5,none,uuid:4f54e640-b788-4912-9c50-d5658ac58231,uuid:4f54e640-b788-4912-9c50-d5658ac58231/sapling_repeat[14],APC4all_burnt
APC8,Dolichandrone atrovirens,3739,all_burnt,seedling recruitment,from an year old sapling,"13.87323633,78.52531188",450,4.288,18,0.4,8,1,none,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443/sapling_repeat[12],APC8all_burnt
APC8,Dolichandrone atrovirens,3726,all_burnt,seedling recruitment,from an year old sapling,"13.8730916,78.52488505",436,4.288,18,0.4,3,3,none,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443/sapling_repeat[5],APC8all_burnt
APC10,Dolichandrone atrovirens,4993,all_burnt,clonal offspring,,"13.86188599,78.43270433",450.4118042,4.288,18,0.5,5.5,2,none,uuid:14440c18-36dc-47b8-adc8-31f8f686e799,uuid:14440c18-36dc-47b8-adc8-31f8f686e799/sapling_repeat[8],APC10all_burnt
APA16,Dolichandrone atrovirens,4776,bodha_grass_removed_no_fire,seedling recruitment,,"14.11663715,78.34052664",407,3.216,18,0.6,0.5,0,none,uuid:3edaa534-46c6-41e7-a507-38160aa7c0ed,uuid:3edaa534-46c6-41e7-a507-38160aa7c0ed/sapling_repeat[12],APA16bodha_grass_removed_no_fire
APC2,Pongamia pinnata,3754,bodha_grass_present_no_fire,seedling recruitment,,"13.89225308,78.48067429",455,4.288,18,0.6,0,0,none,uuid:1147bd0d-1f1e-4bad-8b10-9c6781d61a02,uuid:1147bd0d-1f1e-4bad-8b10-9c6781d61a02/sapling_repeat[4],APC2bodha_grass_present_no_fire
APA16,Dolichandrone atrovirens,4770,bodha_grass_removed_no_fire,seedling recruitment,,"14.11680589,78.34062756",401.6110229,4.288,18,0.7,6,6,none,uuid:3edaa534-46c6-41e7-a507-38160aa7c0ed,uuid:3edaa534-46c6-41e7-a507-38160aa7c0ed/sapling_repeat[18],APA16bodha_grass_removed_no_fire
APC1,Tectona grandis,1054,bodha_grass_removed_no_fire,seedling recruitment,,"13.84899399,78.42852908",451.9395142,3.216,18,0.7,7,3.9,none,uuid:aeb680bf-0d6c-465a-b898-46f2dd43a01e,uuid:aeb680bf-0d6c-465a-b898-46f2dd43a01e/sapling_repeat[19],APC1bodha_grass_removed_no_fire
APC3,Tectona grandis,1322,all_burnt,clonal offspring,,"13.828109,78.41297438",468.3406982,4.288,18,0.8,2,1.2,none,uuid:9dabc10a-b600-4608-9698-a8ccb38fe0e4,uuid:9dabc10a-b600-4608-9698-a8ccb38fe0e4/sapling_repeat[23],APC3all_burnt
APC4,Dolichandrone atrovirens,1420,bodha_grass_removed_no_fire,seedling recruitment,,"13.84353145,78.42175606",481.6676025,3.216,18,1.1,4,1.5,none,uuid:37f64765-28d3-4653-bf05-db1cbf1ba2e7,uuid:37f64765-28d3-4653-bf05-db1cbf1ba2e7/sapling_repeat[3],APC4bodha_grass_removed_no_fire
APA19,Cassia fistula,1059,all_burnt,clonal offspring,from an old sapling,"14.061626666666665,78.34192333333334",564.3,4.8,17,0.2,8,4,none,uuid:11c29288-4ab9-4a27-a5f8-338e602ddcb2,uuid:11c29288-4ab9-4a27-a5f8-338e602ddcb2/sapling_repeat[16],APA19all_burnt
APA5,Butea monosperma,3879,bodha_grass_removed_no_fire,seedling recruitment,,"14.06741278,78.34848219",416,4.288,17,0.2,0,3,none,uuid:e35b7efb-69ef-4992-868e-6935ddb1ffec,uuid:e35b7efb-69ef-4992-868e-6935ddb1ffec/sapling_repeat[4],APA5bodha_grass_removed_no_fire
APA6,Pongamia pinnata,3990,bodha_grass_removed_no_fire,seedling recruitment,,"14.03021309,78.38446622",409,4.288,17,0.3,1,0,none,uuid:e01b95cd-a2c1-47a3-ad71-a041a1301be3,uuid:e01b95cd-a2c1-47a3-ad71-a041a1301be3/sapling_repeat[3],APA6bodha_grass_removed_no_fire
APC8,Wrightia tinctoria,3721,all_burnt,clonal offspring,,"13.87289127,78.52463188",427,4.288,17,0.3,8,2,none,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443/sapling_repeat[1],APC8all_burnt
APC8,Dolichandrone atrovirens,3727,all_burnt,clonal offspring,from an old sapling,"13.87315545,78.52497098",427,4.288,17,0.3,3,0,none,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443/sapling_repeat[7],APC8all_burnt
APC12,Dolichandrone atrovirens,4962,all_burnt,clonal offspring,from an old sapling,"13.86978298,78.41788996",444.9194946,3.216,17,0.4,1,2.5,none,uuid:bec5093d-0eb3-46a5-b0c2-77590f620871,uuid:bec5093d-0eb3-46a5-b0c2-77590f620871/sapling_repeat[9],APC12all_burnt
APC8,Wrightia tinctoria,3730,bodha_grass_removed_no_fire,clonal offspring,,"13.87316154,78.52496218",457,4.288,17,0.4,8,1,none,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443/sapling_repeat[8],APC8bodha_grass_removed_no_fire
APC10,Dolichandrone atrovirens,4981,all_burnt,clonal offspring,,"13.86199964,78.43294657",452.1296997,3.216,17,0.5,2,5,none,uuid:14440c18-36dc-47b8-adc8-31f8f686e799,uuid:14440c18-36dc-47b8-adc8-31f8f686e799/sapling_repeat[20],APC10all_burnt
APC4,Dolichandrone atrovirens,1440,all_burnt,clonal offspring,,"13.84216772,78.42810542",479.7479248,3.216,17,0.6,5,2,none,uuid:4f54e640-b788-4912-9c50-d5658ac58231,uuid:4f54e640-b788-4912-9c50-d5658ac58231/sapling_repeat[4],APC4all_burnt
APA18,Dolichandrone atrovirens,1139,bodha_grass_removed_no_fire,seedling recruitment,,"14.055586666666667,78.34360833333334",580.5,4.9,17,0.8,5,0.3,none,uuid:3ec8c956-4a6d-4be4-997c-2fab93cb1597,uuid:3ec8c956-4a6d-4be4-997c-2fab93cb1597/sapling_repeat[2],APA18bodha_grass_removed_no_fire
APC8,Cassia fistula,3733,bodha_grass_removed_no_fire,seedling recruitment,,"13.8732417,78.52809659",444,4.288,17,0.9,5,0,none,uuid:29d8362e-6fe7-465c-9c5d-61e347224d38,uuid:29d8362e-6fe7-465c-9c5d-61e347224d38/sapling_repeat[19],APC8bodha_grass_removed_no_fire
APC1,Cassia fistula,1038,bodha_grass_removed_no_fire,seedling recruitment,,"13.84901076,78.42816613",459,4.288,17,0.9,1,0,none,uuid:1bba5eee-3eda-4d8a-ba40-2a8f3bb568f7,uuid:1bba5eee-3eda-4d8a-ba40-2a8f3bb568f7/sapling_repeat[31],APC1bodha_grass_removed_no_fire
APA17,Acacia chundra,4768,bodha_grass_removed_no_fire,clonal offspring,,"14.11814584,78.33502746",413.2388916,4.288,17,3,3,0,none,uuid:77469c3b-b5a4-4108-9ce3-3ebddf4d94a3,uuid:77469c3b-b5a4-4108-9ce3-3ebddf4d94a3/sapling_repeat[1],APA17bodha_grass_removed_no_fire
APA12,Dalbergia paniculata,4798,all_burnt,clonal offspring,from an old sapling,"14.0413421,78.3181619",529.4760742,4.288,16,0.3,3,1,none,uuid:b73983d3-7359-4868-bfb0-cd2df4ca1a25,uuid:b73983d3-7359-4868-bfb0-cd2df4ca1a25/sapling_repeat[12],APA12all_burnt
APA19,Dolichandrone atrovirens,1048,all_burnt,clonal offspring,from an old sapling,"14.061466666666668,78.34239833333332",564.4,4.7,16,0.3,9,2.2,none,uuid:11c29288-4ab9-4a27-a5f8-338e602ddcb2,uuid:11c29288-4ab9-4a27-a5f8-338e602ddcb2/sapling_repeat[5],APA19all_burnt
APA6,Pongamia pinnata,3989,bodha_grass_removed_no_fire,seedling recruitment,,"14.03017919,78.38447862",409,4.288,16,0.3,3,0,none,uuid:e01b95cd-a2c1-47a3-ad71-a041a1301be3,uuid:e01b95cd-a2c1-47a3-ad71-a041a1301be3/sapling_repeat[4],APA6bodha_grass_removed_no_fire
APA7,Cassia fistula,3907,all_burnt,clonal offspring,from an old sapling,"14.02753505,78.37554573",424,4.288,16,0.3,2,0,none,uuid:5d041c94-0298-4f8f-a089-195db9946b52,uuid:5d041c94-0298-4f8f-a089-195db9946b52/sapling_repeat[8],APA7all_burnt
APC11,Dolichandrone atrovirens,4617,all_burnt,clonal offspring,from an old sapling,"13.83728716,78.41086796",497.5583496,4.288,16,0.3,7,7,none,uuid:a87bc91e-a1aa-46de-a276-50289305c340,uuid:a87bc91e-a1aa-46de-a276-50289305c340/sapling_repeat[12],APC11all_burnt
APC11,Dolichandrone atrovirens,1375,bodha_grass_removed_no_fire,seedling recruitment,,"13.83813985,78.41059288",529.161377,4.288,16,0.3,3.5,7,none,uuid:9a5a4b85-8fb8-4992-b130-6b0315bd0041,uuid:9a5a4b85-8fb8-4992-b130-6b0315bd0041/sapling_repeat[1],APC11bodha_grass_removed_no_fire
APC12,Dolichandrone atrovirens,4969,all_burnt,clonal offspring,from an old sapling,"13.86931372,78.41771654",428.8100586,3.216,16,0.3,6,1,none,uuid:bec5093d-0eb3-46a5-b0c2-77590f620871,uuid:bec5093d-0eb3-46a5-b0c2-77590f620871/sapling_repeat[2],APC12all_burnt
APC7,Dolichandrone atrovirens,4537,bodha_grass_removed_no_fire,seedling recruitment,,"13.93961164,78.49518043",478,4.288,16,0.3,9,3,none,uuid:d77f3969-5887-4716-bd14-d969a8ab9752,uuid:d77f3969-5887-4716-bd14-d969a8ab9752/sapling_repeat[35],APC7bodha_grass_removed_no_fire
APA21,Cassia fistula,4947,bodha_grass_removed_no_fire,seedling recruitment,,"14.00864611,78.32085163",497.923584,4.288,16,0.4,5,4,none,uuid:ef0b3dfd-cd35-42cc-beeb-a634df745637,uuid:ef0b3dfd-cd35-42cc-beeb-a634df745637/sapling_repeat[5],APA21bodha_grass_removed_no_fire
APC3,Wrightia tinctoria,1483,bodha_grass_removed_no_fire,seedling recruitment,,"13.82888972,78.41250614",453.9223633,4.288,16,0.4,4,2,none,uuid:3571d744-1048-4797-a485-5e341e06d360,uuid:3571d744-1048-4797-a485-5e341e06d360/sapling_repeat[17],APC3bodha_grass_removed_no_fire
APC7,Dolichandrone atrovirens,4541,bodha_grass_removed_no_fire,seedling recruitment,,"13.93977212,78.49535603",481,4.288,16,0.4,4,0.1,none,uuid:d77f3969-5887-4716-bd14-d969a8ab9752,uuid:d77f3969-5887-4716-bd14-d969a8ab9752/sapling_repeat[38],APC7bodha_grass_removed_no_fire
APC10,Cassia fistula,4979,all_burnt,clonal offspring,,"13.86193447,78.43311781",449.3638306,4.288,16,0.5,1,7,none,uuid:14440c18-36dc-47b8-adc8-31f8f686e799,uuid:14440c18-36dc-47b8-adc8-31f8f686e799/sapling_repeat[22],APC10all_burnt
APA19,Ziziphus mauritiana,3413,bodha_grass_present_no_fire,seedling recruitment,,"14.058973333333332,78.3439",564.9,4.5,16,0.6,8,2,trampled,uuid:0b5b9043-f849-4a34-94d5-508357d2caac,uuid:0b5b9043-f849-4a34-94d5-508357d2caac/sapling_repeat[13],APA19bodha_grass_present_no_fire
APA18,Cassia fistula,1112,bodha_grass_present_no_fire,seedling recruitment,,"14.05856,78.33762166666666",528.5,5,16,0.6,5,2,none,uuid:33e246ea-50de-4bc0-ba17-535cd85563b4,uuid:33e246ea-50de-4bc0-ba17-535cd85563b4/sapling_repeat[12],APA18bodha_grass_present_no_fire
APC1,Tectona grandis,1049,bodha_grass_removed_no_fire,seedling recruitment,,"13.84889716,78.42854484",458.2451172,4.288,16,0.6,5,1,none,uuid:aeb680bf-0d6c-465a-b898-46f2dd43a01e,uuid:aeb680bf-0d6c-465a-b898-46f2dd43a01e/sapling_repeat[14],APC1bodha_grass_removed_no_fire
APC13,Tectona grandis,3773,bodha_grass_present_no_fire,seedling recruitment,,"13.90655658,78.50214747",447,4.288,16,0.6,0,1.5,none,uuid:e400ed9f-f248-42cc-9402-b000d0f2c4cd,uuid:e400ed9f-f248-42cc-9402-b000d0f2c4cd/sapling_repeat[13],APC13bodha_grass_present_no_fire
APC13,Tectona grandis,4502,bodha_grass_removed_no_fire,seedling recruitment,,"13.9051429,78.50191131",419,4.288,16,0.7,2,3,none,uuid:f5263055-57e8-4c93-b366-e28ca04b4a2e,uuid:f5263055-57e8-4c93-b366-e28ca04b4a2e/sapling_repeat[9],APC13bodha_grass_removed_no_fire
APC1,Tectona grandis,1059,bodha_grass_removed_no_fire,seedling recruitment,,"13.84900711,78.42842815",458.8389893,3.216,16,0.8,7.3,4,none,uuid:aeb680bf-0d6c-465a-b898-46f2dd43a01e,uuid:aeb680bf-0d6c-465a-b898-46f2dd43a01e/sapling_repeat[24],APC1bodha_grass_removed_no_fire
APA6,Cassia fistula,3876,all_burnt,clonal offspring,from root,"14.03210621,78.37960397",412,4.288,15,0.2,3,0,none,uuid:e1c28098-bd3d-456e-b92f-2ca65ac74196,uuid:e1c28098-bd3d-456e-b92f-2ca65ac74196/sapling_repeat[3],APA6all_burnt
APC12,Wrightia tinctoria,4677,bodha_grass_removed_no_fire,seedling recruitment,,"13.89373296,78.4133463",414.4313965,4.288,15,0.2,1,6,none,uuid:70a61ec4-f34d-4439-bcfa-cfd967f07df4,uuid:70a61ec4-f34d-4439-bcfa-cfd967f07df4/sapling_repeat[20],APC12bodha_grass_removed_no_fire
APC1,Dolichandrone atrovirens,1012,bodha_grass_removed_no_fire,seedling recruitment,,"13.84877167,78.42881889",457,3.216,15,0.3,9,0,none,uuid:aeb680bf-0d6c-465a-b898-46f2dd43a01e,uuid:1bba5eee-3eda-4d8a-ba40-2a8f3bb568f7/sapling_repeat[13],APC1bodha_grass_removed_no_fire
APC1,Dolichandrone atrovirens,1409,all_burnt,clonal offspring,,"13.85278574,78.44250476",477.5792236,4.288,15,0.3,7,3.5,none,uuid:82f8ef67-d9ae-4212-b3bc-98cd770c64fc,uuid:82f8ef67-d9ae-4212-b3bc-98cd770c64fc/sapling_repeat[10],APC1all_burnt
APC11,Dolichandrone atrovirens,4611,all_burnt,clonal offspring,from an old sapling,"13.83768527,78.4105767",499.1414795,4.288,15,0.3,0.5,5,none,uuid:a87bc91e-a1aa-46de-a276-50289305c340,uuid:a87bc91e-a1aa-46de-a276-50289305c340/sapling_repeat[6],APC11all_burnt
APA19,Dolichandrone atrovirens,1055,all_burnt,clonal offspring,from an old sapling,"14.061245000000001,78.34244166666667",564.5,4.9,15,0.4,3.5,1,none,uuid:11c29288-4ab9-4a27-a5f8-338e602ddcb2,uuid:11c29288-4ab9-4a27-a5f8-338e602ddcb2/sapling_repeat[12],APA19all_burnt
APA10,Butea monosperma,3961,bodha_grass_removed_no_fire,seedling recruitment,,"14.01946623,78.382414",445,4.288,15,0.4,6,5,none,uuid:d035842c-e768-4f37-9230-66f5cc58b691,uuid:d035842c-e768-4f37-9230-66f5cc58b691/sapling_repeat[8],APA10bodha_grass_removed_no_fire
APC11,Dolichandrone atrovirens,4615,all_burnt,clonal offspring,from an old sapling,"13.83751167,78.41082379",510.7141113,4.288,15,0.4,6,3,none,uuid:a87bc91e-a1aa-46de-a276-50289305c340,uuid:a87bc91e-a1aa-46de-a276-50289305c340/sapling_repeat[10],APC11all_burnt
APC13,Syzygium cumini,4515,bodha_grass_removed_no_fire,seedling recruitment,,"13.90557465,78.50206621",439,4.288,15,0.4,3,5,none,uuid:f5263055-57e8-4c93-b366-e28ca04b4a2e,uuid:f5263055-57e8-4c93-b366-e28ca04b4a2e/sapling_repeat[7],APC13bodha_grass_removed_no_fire
APC3,Dolichandrone atrovirens,1475,bodha_grass_removed_no_fire,seedling recruitment,,"13.8288517,78.41297595",438.579834,4.288,15,0.4,0.5,6,none,uuid:3571d744-1048-4797-a485-5e341e06d360,uuid:3571d744-1048-4797-a485-5e341e06d360/sapling_repeat[9],APC3bodha_grass_removed_no_fire
APC7,Dolichandrone atrovirens,4534,bodha_grass_removed_no_fire,seedling recruitment,,"13.93972557,78.49530622",489,4.288,15,0.4,8,0.1,none,uuid:d77f3969-5887-4716-bd14-d969a8ab9752,uuid:d77f3969-5887-4716-bd14-d969a8ab9752/sapling_repeat[37],APC7bodha_grass_removed_no_fire
APC9,Limonia acidissima,3719,bodha_grass_removed_no_fire,seedling recruitment,,"13.87342555,78.52886545",446,4.288,15,0.4,1,3,none,uuid:9268941b-f621-4c93-9f29-62355a40e2af,uuid:9268941b-f621-4c93-9f29-62355a40e2af/sapling_repeat[9],APC9bodha_grass_removed_no_fire
APC1,Tectona grandis,1055,bodha_grass_removed_no_fire,seedling recruitment,,"13.84896116,78.42846814",461.4818726,3.216,15,0.5,4.4,1.3,none,uuid:aeb680bf-0d6c-465a-b898-46f2dd43a01e,uuid:aeb680bf-0d6c-465a-b898-46f2dd43a01e/sapling_repeat[20],APC1bodha_grass_removed_no_fire
APC4,Dolichandrone atrovirens,1095,all_burnt,clonal offspring,from an old sapling,"13.84222198,78.42869129",482.0629883,4.288,15,0.5,8.7,2,none,uuid:4f54e640-b788-4912-9c50-d5658ac58231,uuid:4f54e640-b788-4912-9c50-d5658ac58231/sapling_repeat[12],APC4all_burnt
APA21,Dalbergia paniculata,4944,bodha_grass_removed_no_fire,clonal offspring,,"14.00862047,78.32090452",498.1862793,4.288,15,0.6,8.5,15,none,uuid:ef0b3dfd-cd35-42cc-beeb-a634df745637,uuid:ef0b3dfd-cd35-42cc-beeb-a634df745637/sapling_repeat[8],APA21bodha_grass_removed_no_fire
APC1,Tectona grandis,1051,bodha_grass_removed_no_fire,seedling recruitment,,"13.84895832,78.42846052",462.8952026,4.288,15,0.7,3.2,0.2,none,uuid:aeb680bf-0d6c-465a-b898-46f2dd43a01e,uuid:aeb680bf-0d6c-465a-b898-46f2dd43a01e/sapling_repeat[16],APC1bodha_grass_removed_no_fire
APA19,Chloroxylon swietenia,1011,bodha_grass_removed_no_fire,clonal offspring,,"14.050906666666666,78.324675",579.3,4.8,15,1.6,4,1.5,none,uuid:b534d176-bf85-411a-a5ae-8b722ebe957d,uuid:b534d176-bf85-411a-a5ae-8b722ebe957d/sapling_repeat[11],APA19bodha_grass_removed_no_fire
APC12,Dolichandrone atrovirens,4970,all_burnt,clonal offspring,from an old sapling,"13.86930055,78.41771704",424.7765503,4.288,14,0.3,6.5,6,none,uuid:bec5093d-0eb3-46a5-b0c2-77590f620871,uuid:bec5093d-0eb3-46a5-b0c2-77590f620871/sapling_repeat[1],APC12all_burnt
APC1,Morinda pubescens,1085,bodha_grass_present_no_fire,seedling recruitment,,"13.85041128,78.44315434",500.2357178,4.288,14,0.4,2.3,0.45,none,uuid:a332e100-79f6-41db-9d9f-0482892368f4,uuid:a332e100-79f6-41db-9d9f-0482892368f4/sapling_repeat[26],APC1bodha_grass_present_no_fire
APC3,Albizia lebbeck,1479,bodha_grass_removed_no_fire,seedling recruitment,,"13.82898056,78.41266809",474.0405273,4.288,14,0.4,5,6,none,uuid:3571d744-1048-4797-a485-5e341e06d360,uuid:3571d744-1048-4797-a485-5e341e06d360/sapling_repeat[13],APC3bodha_grass_removed_no_fire
APC4,Dolichandrone atrovirens,1098,all_burnt,clonal offspring,,"13.84221193,78.42885022",486.5688477,4.288,14,0.4,8.5,3,none,uuid:4f54e640-b788-4912-9c50-d5658ac58231,uuid:4f54e640-b788-4912-9c50-d5658ac58231/sapling_repeat[15],APC4all_burnt
APC4,Dolichandrone atrovirens,1435,bodha_grass_removed_no_fire,seedling recruitment,,"13.84368945,78.42106137",476.7659912,3.216,14,0.4,7,1.7,none,uuid:37f64765-28d3-4653-bf05-db1cbf1ba2e7,uuid:37f64765-28d3-4653-bf05-db1cbf1ba2e7/sapling_repeat[18],APC4bodha_grass_removed_no_fire
APC4,Dolichandrone atrovirens,1092,all_burnt,clonal offspring,from an old sapling,"13.84225669,78.42844944",472.0062256,4.288,14,0.4,5,1,none,uuid:4f54e640-b788-4912-9c50-d5658ac58231,uuid:4f54e640-b788-4912-9c50-d5658ac58231/sapling_repeat[9],APC4all_burnt
APC13,Tectona grandis,3763,bodha_grass_present_no_fire,seedling recruitment,,"13.90654585,78.50233445",439,4.288,14,0.5,5,5,none,uuid:e400ed9f-f248-42cc-9402-b000d0f2c4cd,uuid:e400ed9f-f248-42cc-9402-b000d0f2c4cd/sapling_repeat[5],APC13bodha_grass_present_no_fire
APC9,Limonia acidissima,3718,bodha_grass_removed_no_fire,seedling recruitment,,"13.87342767,78.52887493",445,4.288,14,0.5,4,3,none,uuid:9268941b-f621-4c93-9f29-62355a40e2af,uuid:9268941b-f621-4c93-9f29-62355a40e2af/sapling_repeat[11],APC9bodha_grass_removed_no_fire
APC1,Tectona grandis,1003,bodha_grass_removed_no_fire,seedling recruitment,,"13.84873894,78.42894195",454,4.288,14,0.7,1.6,1.1,none,uuid:aeb680bf-0d6c-465a-b898-46f2dd43a01e,uuid:1bba5eee-3eda-4d8a-ba40-2a8f3bb568f7/sapling_repeat[5],APC1bodha_grass_removed_no_fire
APA5,Butea monosperma,3914,bodha_grass_removed_no_fire,seedling recruitment,,"14.06729702,78.34889091",419,4.288,14,1,5,6,none,uuid:e35b7efb-69ef-4992-868e-6935ddb1ffec,uuid:e35b7efb-69ef-4992-868e-6935ddb1ffec/sapling_repeat[7],APA5bodha_grass_removed_no_fire
APC1,Tectona grandis,1040,bodha_grass_removed_no_fire,seedling recruitment,,"13.848886,78.42846035",460,4.288,14,1.1,1,1.5,none,uuid:1bba5eee-3eda-4d8a-ba40-2a8f3bb568f7,uuid:1bba5eee-3eda-4d8a-ba40-2a8f3bb568f7/sapling_repeat[28],APC1bodha_grass_removed_no_fire
APC1,Tectona grandis,1052,bodha_grass_removed_no_fire,seedling recruitment,,"13.84895914,78.42847792",454.8590088,4.288,14,1.9,6.7,1.3,none,uuid:aeb680bf-0d6c-465a-b898-46f2dd43a01e,uuid:aeb680bf-0d6c-465a-b898-46f2dd43a01e/sapling_repeat[17],APC1bodha_grass_removed_no_fire
APC12,Dolichandrone atrovirens,4959,all_burnt,clonal offspring,from an old sapling,"13.86980549,78.41801848",449.4472656,3.216,13,0.3,9,1.5,none,uuid:bec5093d-0eb3-46a5-b0c2-77590f620871,uuid:bec5093d-0eb3-46a5-b0c2-77590f620871/sapling_repeat[12],APC12all_burnt
APC12,Dolichandrone atrovirens,4961,all_burnt,clonal offspring,from an old sapling,"13.86980036,78.41789838",444.0117188,3.216,13,0.3,4,7,none,uuid:bec5093d-0eb3-46a5-b0c2-77590f620871,uuid:bec5093d-0eb3-46a5-b0c2-77590f620871/sapling_repeat[10],APC12all_burnt
APA7,Sapindus emarginatus,3949,bodha_grass_removed_no_fire,clonal offspring,,"14.02251979,78.38082163",454,4.288,13,0.4,6,0,none,uuid:749e5815-f6a3-47f6-9f0a-20bc2e346b9b,uuid:749e5815-f6a3-47f6-9f0a-20bc2e346b9b/sapling_repeat[10],APA7bodha_grass_removed_no_fire
APC8,Dolichandrone atrovirens,3724,all_burnt,clonal offspring,from an old sapling,"13.8728606,78.52473128",426,4.288,13,0.4,9,0.8,none,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443/sapling_repeat[3],APC8all_burnt
APC8,Dolichandrone atrovirens,3735,all_burnt,clonal offspring,from an old sapling,"13.87311001,78.52509843",424,3.216,13,0.5,5,0,none,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443,uuid:54a8c8c5-4cb8-4300-92e9-e81fa0600443/sapling_repeat[10],APC8all_burnt
APC1,Tectona grandis,1043,bodha_grass_removed_no_fire,seedling recruitment,,"13.8489128,78.42844314",448,4.288,13,0.6,0,0.3,none,uuid:1bba5eee-3eda-4d8a-ba40-2a8f3bb568f7,uuid:1bba5eee-3eda-4d8a-ba40-2a8f3bb568f7/sapling_repeat[30],APC1bodha_grass_removed_no_fire
APC13,Tectona grandis,3762,bodha_grass_present_no_fire,seedling recruitment,,"13.90657513,78.50240825",440,4.288,13,0.6,5,0,none,uuid:e400ed9f-f248-42cc-9402-b000d0f2c4cd,uuid:e400ed9f-f248-42cc-9402-b000d0f2c4cd/sapling_repeat[4],APC13bodha_grass_present_no_fire
APA16,Dolichandrone atrovirens,4772,bodha_grass_removed_no_fire,clonal offspring,,"14.11693924,78.34064109",397.3208008,3.216,13,0.7,7,6,none,uuid:3edaa534-46c6-41e7-a507-38160aa7c0ed,uuid:3edaa534-46c6-41e7-a507-38160aa7c0ed/sapling_repeat[16],APA16bodha_grass_removed_no_fire
