"","site","village","sci.name","tag.no","treatment","recruit.type","height","rcd","lat","long","altitude","disturbance"
"714","APC6_CAFA","APC6","Dolichandrone atrovirens",1363,"CAFA","seedling recruitment",35,1.2,"13.94002271","78.49390385",463,"none"
"715","APC7_CAFA","APC7","Dolichandrone atrovirens",4553,"CAFA","seedling recruitment",35,1.3,"13.93992653","78.49545285",488,"none"
"716","APA19_CAFA","APA19","Chloroxylon swietenia",1014,"CAFA","seedling recruitment",34,0.4,"14.050925","78.32462833333334",578.2,"none"
"717","APA1_CAFA","APA1","Pongamia pinnata",3462,"CAFA","seedling recruitment",34,0.5,"14.06461","78.31959",532.6,"none"
"718","APA19_CPFA","APA19","Dolichandrone atrovirens",3410,"CPFA","clonal offspring",34,0.5,"14.05927","78.34465833333334",568.4,"none"
"719","APC5_CAFA","APC5","Wrightia tinctoria",1349,"CAFA","seedling recruitment",34,0.5,"13.80482338","78.41402952",499.3362427,"none"
"720","APA19_Control","APA19","Dolichandrone atrovirens",1045,"Control","clonal offspring",34,0.6,"14.061650000000002","78.34216833333333",564.2,"none"
"721","APC11_Control","APC11","Dolichandrone atrovirens",4633,"Control","clonal offspring",34,0.7,"13.83715053","78.41060814",514.0310669,"none"
"722","APC5_CAFA","APC5","Dolichandrone atrovirens",1345,"CAFA","seedling recruitment",34,0.8,"13.80505109","78.41417404",498.2965088,"none"
"723","APA19_CPFA","APA19","Dolichandrone atrovirens",3402,"CPFA","clonal offspring",34,1,"14.059033333333332","78.34409833333333",565.6,"none"
"724","APC11_Control","APC11","Dolichandrone atrovirens",4613,"Control","clonal offspring",34,1.1,"13.83761394","78.41062271",502.8453369,"none"
"725","APC3_CAFA","APC3","Chloroxylon swietenia",1471,"CAFA","clonal offspring",33,0.4,"13.82870928","78.41305365",443.2523193,"none"
"726","APC3_CAFA","APC3","Chloroxylon swietenia",1496,"CAFA","clonal offspring",33,0.4,"13.82880863","78.41316181",446.4396973,"none"
"727","APC7_CPFA","APC7","Chloroxylon swietenia",3723,"CPFA","clonal offspring",33,0.4,"13.94238377","78.50767735",414,"none"
"728","APC8_CAFA","APC8","Tamarindus indica",3732,"CAFA","seedling recruitment",33,0.4,"13.87365332","78.52808688",442,"none"
"729","APC9_CAFA","APC9","Dalbergia paniculata",3771,"CAFA","seedling recruitment",33,0.4,"13.87344891","78.52907836",453,"none"
"730","APA21_CAFA","APA21","Azadirachata indica",4940,"CAFA","seedling recruitment",33,0.5,"14.00870523","78.32072569",505.9423828,"none"
"731","APA10_CPFA","APA10","Dolichandrone atrovirens",3902,"CPFA","seedling recruitment",33,0.5,"14.01930683","78.3807284",428,"none"
"732","APC2_CPFA","APC2","Wrightia tinctoria",3751,"CPFA","clonal offspring",33,0.5,"13.89229395","78.48015109",440,"none"
"733","APC5_CAFA","APC5","Azadirachata indica",1350,"CAFA","clonal offspring",33,0.5,"13.80481667","78.41402649",499.3900146,"none"
"734","APA15_CPFA","APA15","Wrightia tinctoria",3869,"CPFA","seedling recruitment",33,0.6,"14.07237672","78.36365948",411,"none"
"735","APA18_CAFA","APA18","Dolichandrone atrovirens",1152,"CAFA","seedling recruitment",33,0.6,"14.055670000000001","78.34367333333333",484.5,"none"
"736","APA7_CAFA","APA7","Chloroxylon swietenia",3946,"CAFA","seedling recruitment",33,0.6,"14.02251337","78.38131386",454,"none"
"737","APC7_CPFA","APC7","Chloroxylon swietenia",3742,"CPFA","seedling recruitment",33,0.6,"13.94277655","78.50776434",393,"none"
"738","APA10_CAFA","APA10","Dolichandrone atrovirens",3965,"CAFA","seedling recruitment",33,0.7,"14.01962705","78.38231096",439,"none"
"739","APC1_CPFA","APC1","Acacia chundra",1077,"CPFA","seedling recruitment",33,0.7,"13.8504181","78.4432344",488.5404053,"none"
"740","APA18_CPFA","APA18","Dolichandrone atrovirens",1102,"CPFA","clonal offspring",33,0.8,"14.058798333333334","78.33759333333334",536.4,"none"
"741","APC6_CAFA","APC6","Dolichandrone atrovirens",1399,"CAFA","seedling recruitment",33,0.8,"13.93971838","78.49315444",456,"none"
"742","APA8_CAFA","APA8","Dolichandrone atrovirens",3992,"CAFA","seedling recruitment",33,0.9,"14.02127668","78.38103635",460,"none"
"743","APC9_CAFA","APC9","Pongamia pinnata",3717,"CAFA","seedling recruitment",33,0.9,"13.87341012","78.52879485",448,"none"
"744","APC1_CAFA","APC1","Tectona grandis",1031,"CAFA","seedling recruitment",33,1,"13.84891261","78.42852504",450.0592651,"none"
"745","APC1_CAFA","APC1","Tectona grandis",1053,"CAFA","seedling recruitment",33,1.3,"13.8489584","78.42847294",454.512207,"none"
"746","APC10_Control","APC10","Acacia chundra",4971,"Control","clonal offspring",32,0.3,"13.86194697","78.43362689",473.2145996,"none"
"747","APC9_CAFA","APC9","Pongamia pinnata",3734,"CAFA","seedling recruitment",32,0.4,"13.87349041","78.52861296",459,"none"
"748","APA5_CAFA","APA5","Cassia fistula",3864,"CAFA","seedling recruitment",32,0.5,"14.06330799","78.35485558",433,"none"
"749","APA5_CAFA","APA5","Diospyros montana",3865,"CAFA","clonal offspring",32,0.5,"14.063541","78.3549778",425,"none"
"750","APC3_CAFA","APC3","Dolichandrone atrovirens",1482,"CAFA","seedling recruitment",32,0.5,"13.82893671","78.41257469",448.472229,"none"
"751","APA18_CAFA","APA18","Dolichandrone atrovirens",1143,"CAFA","seedling recruitment",32,0.6,"14.055186666666668","78.34384166666668",483.6,"none"
"752","APC3_CAFA","APC3","Dalbergia paniculata",1491,"CAFA","clonal offspring",32,0.6,"13.8289346","78.41290728",443.5025635,"none"
"753","APC9_CAFA","APC9","Pongamia pinnata",3714,"CAFA","seedling recruitment",32,0.6,"13.87342028","78.5288654",446,"none"
"754","APC7_CAFA","APC7","Dolichandrone atrovirens",4546,"CAFA","seedling recruitment",32,0.7,"13.93990846","78.49537963",471,"none"
"755","APA19_CPFA","APA19","Dolichandrone atrovirens",3409,"CPFA","clonal offspring",32,1,"14.059353333333336","78.34465833333334",568.2,"none"
"756","APC4_CPFA","APC4","Acacia chundra",1458,"CPFA","clonal offspring",32,1.1,"13.84584603","78.44878228",518.4725342,"none"
"757","APA15_CPFA","APA15","Wrightia tinctoria",3874,"CPFA","seedling recruitment",32,1.8,"14.07234535","78.36358823",400,"none"
"758","APA19_Control","APA19","Dolichandrone atrovirens",1058,"Control","clonal offspring",31,0.5,"14.061363333333334","78.342085",564.4,"trampled"
"759","APA10_CPFA","APA10","Dolichandrone atrovirens",3904,"CPFA","seedling recruitment",31,0.5,"14.01930037","78.38074472",430,"none"
"760","APC5_CAFA","APC5","Dolichandrone atrovirens",1341,"CAFA","seedling recruitment",31,0.8,"13.80519907","78.41412759",517.757019,"none"
"761","APC9_CAFA","APC9","Pongamia pinnata",3766,"CAFA","seedling recruitment",31,0.9,"13.87355464","78.52860687",446,"none"
"762","APC14_CAFA","APC14","Dolichandrone atrovirens",3775,"CAFA","seedling recruitment",31,1,"13.90497645","78.50432757",431,"none"
"763","APC3_CAFA","APC3","Dolichandrone atrovirens",1468,"CAFA","seedling recruitment",31,1.1,"13.82873788","78.41311892",439.4881592,"none"
"764","APC9_CAFA","APC9","Pongamia pinnata",3763,"CAFA","seedling recruitment",30,0.2,"13.87341602","78.52914722",443,"none"
"765","APA12_Control","APA12","Dalbergia paniculata",4907,"Control","clonal offspring",30,0.3,"14.04117159","78.3176313",542.6243896,"none"
"766","APA12_Control","APA12","Cassia fistula",4902,"Control","clonal offspring",30,0.3,"14.04131545","78.31787548",515.3812866,"none"
"767","APC10_Control","APC10","Acacia chundra",4983,"Control","clonal offspring",30,0.3,"13.86198534","78.43291317",451.46521,"none"
"768","APA2_CAFA","APA2","Dalbergia paniculata",1103,"CAFA","seedling recruitment",30,0.4,"14.069920000000002","78.31840000000001",553.2,"none"
"769","APA12_Control","APA12","Dalbergia paniculata",4794,"Control","clonal offspring",30,0.4,"14.04121973","78.31823629",535.310791,"none"
"770","APA19_Control","APA19","Dolichandrone atrovirens",1052,"Control","clonal offspring",30,0.4,"14.061126666666667","78.342635",564.6,"none"
"771","APA19_Control","APA19","Dolichandrone atrovirens",1057,"Control","clonal offspring",30,0.4,"14.061446666666665","78.34214",564.5,"none"
"772","APA6_Control","APA6","Cassia fistula",3875,"Control","clonal offspring",30,0.4,"14.03207711","78.37957447",415,"none"
"773","APA7_CAFA","APA7","Azadirachata indica",3950,"CAFA","clonal offspring",30,0.4,"14.02254536","78.38081652",451,"browsed"
"774","APC10_Control","APC10","Acacia chundra",4972,"Control","clonal offspring",30,0.4,"13.86200635","78.43362965",446.9330444,"none"
"775","APC9_CAFA","APC9","Pongamia pinnata",3716,"CAFA","seedling recruitment",30,0.4,"13.87337741","78.52882004",449,"none"
"776","APA5_CAFA","APA5","Acacia nilotica",3860,"CAFA","seedling recruitment",30,0.5,"14.06393633","78.35521188",436,"none"
"777","APC10_CAFA","APC10","Albizia amara",4637,"CAFA","seedling recruitment",30,0.5,"13.86470093","78.39897632",429.2662964,"none"
"778","APC11_Control","APC11","Dolichandrone atrovirens",4610,"Control","clonal offspring",30,0.5,"13.83763737","78.41063694",514.3239136,"none"
"779","APC11_CAFA","APC11","Cassia fistula",1379,"CAFA","clonal offspring",30,0.5,"13.83834096","78.41064426",514.6013794,"none"
"780","APC3_CAFA","APC3","Dolichandrone atrovirens",1489,"CAFA","seedling recruitment",30,0.5,"13.8290433","78.41243121",453.8453369,"none"
"781","APC5_CAFA","APC5","Azadirachata indica",1332,"CAFA","seedling recruitment",30,0.5,"13.80556347","78.41419318",502.550293,"none"
"782","APA18_CAFA","APA18","Dalbergia paniculata",1141,"CAFA","seedling recruitment",30,0.6,"14.055666666666665","78.34358333333333",579.7,"none"
"783","APA21_CAFA","APA21","Dolichandrone atrovirens",4951,"CAFA","seedling recruitment",30,0.6,"14.00857485","78.32103658",517.3681641,"none"
"784","APA10_CPFA","APA10","Dolichandrone atrovirens",3906,"CPFA","seedling recruitment",30,0.6,"14.01926823","78.38087502",432,"none"
"785","APC11_Control","APC11","Dolichandrone atrovirens",4627,"Control","clonal offspring",30,0.6,"13.83704702","78.41071055",517.1864624,"none"
"786","APC3_CAFA","APC3","Chloroxylon swietenia",1495,"CAFA","clonal offspring",30,0.6,"13.82880983","78.41313193",448.6282959,"none"
"787","APA16_CAFA","APA16","Dolichandrone atrovirens",4779,"CAFA","seedling recruitment",30,0.7,"14.11628889","78.34031858",390.0157471,"none"
"788","APA10_CPFA","APA10","Dolichandrone atrovirens",3974,"CPFA","seedling recruitment",30,0.7,"14.01929399","78.38067377",427,"none"
"789","APC1_Control","APC1","Dolichandrone atrovirens",1405,"Control","clonal offspring",30,0.7,"13.85298441","78.4426727",494.3674316,"none"
"790","APC1_CPFA","APC1","Acacia chundra",1080,"CPFA","clonal offspring",30,0.7,"13.85058981","78.44295276",498.1213379,"none"
"791","APC1_CPFA","APC1","Dolichandrone atrovirens",1074,"CPFA","seedling recruitment",30,0.7,"13.85049814","78.44326906",475.5596924,"none"
"792","APC11_Control","APC11","Dolichandrone atrovirens",4624,"Control","clonal offspring",30,0.7,"13.83710182","78.41075887",497.9246826,"none"
"793","APC7_CAFA","APC7","Dolichandrone atrovirens",4550,"CAFA","seedling recruitment",30,0.7,"13.93994042","78.49539524",478,"none"
"794","APC10_CAFA","APC10","Cassia fistula",4644,"CAFA","seedling recruitment",30,0.8,"13.86484553","78.39871542",431.1989746,"none"
"795","APC5_CAFA","APC5","Dolichandrone atrovirens",1328,"CAFA","seedling recruitment",30,0.8,"13.80554991","78.41427772",480.3602295,"none"
"796","APC7_CAFA","APC7","Dolichandrone atrovirens",4534,"CAFA","clonal offspring",30,0.8,"13.93994149","78.49550763",468,"none"
"797","APC3_Control","APC3","Dolichandrone atrovirens",1320,"Control","clonal offspring",30,0.9,"13.82771263","78.41313075",464.0762939,"none"
"798","APC1_CAFA","APC1","Dolichandrone atrovirens",1030,"CAFA","clonal offspring",30,1.1,"13.84888457","78.42866949",474.3586426,"none"
"799","APC6_CAFA","APC6","Dolichandrone atrovirens",1360,"CAFA","seedling recruitment",30,1.1,"13.93988158","78.49363455",469,"none"
"800","APC1_CAFA","APC1","Tectona grandis",1028,"CAFA","seedling recruitment",30,1.5,"13.84889416","78.42887914",463.6590576,"none"
"801","APC6_CAFA","APC6","Dolichandrone atrovirens",1321,"CAFA","seedling recruitment",30,2.1,"13.93998521","78.49384744",463,"none"
"802","APC7_CPFA","APC7","Chloroxylon swietenia",3705,"CPFA","seedling recruitment",29,0.3,"13.94257205","78.50762547",415,"none"
"803","APA18_CPFA","APA18","Unknown",1103,"CPFA","seedling recruitment",29,0.4,"14.058583333333335","78.33743666666666",539.2,"none"
"804","APA5_CAFA","APA5","Butea monosperma",3887,"CAFA","seedling recruitment",29,0.4,"14.0674254","78.34835151",429,"none"
"805","APA10_CAFA","APA10","Pongamia pinnata",3999,"CAFA","seedling recruitment",29,0.4,"14.0194922","78.38237513",450,"none"
"806","APC13_CPFA","APC13","Hardwickia binata",3782,"CPFA","seedling recruitment",29,0.5,"13.90662986","78.50225455",435,"none"
"807","APC4_Control","APC4","Dolichandrone atrovirens",1094,"Control","clonal offspring",29,0.6,"13.84220307","78.42871183",475.6654053,"none"
"808","APA19_CPFA","APA19","Cassia fistula",3412,"CPFA","clonal offspring",29,0.7,"14.059136666666666","78.34443833333333",568.3,"none"
"809","APA8_CAFA","APA8","Dolichandrone atrovirens",3993,"CAFA","seedling recruitment",29,0.7,"14.02131921","78.38098701",449,"none"
"810","APA8_CAFA","APA8","Dolichandrone atrovirens",3994,"CAFA","seedling recruitment",29,0.7,"14.0213171","78.38099671",453,"none"
"811","APC4_Control","APC4","Dolichandrone atrovirens",1090,"Control","clonal offspring",29,0.7,"13.8421228","78.42829837",469.878418,"none"
"812","APA19_CPFA","APA19","Dolichandrone atrovirens",3405,"CPFA","seedling recruitment",29,0.9,"14.059281666666667","78.34474166666668",547.5,"none"
"813","APA18_CAFA","APA18","Dalbergia paniculata",1146,"CAFA","seedling recruitment",29,1,"14.05536","78.34289166666667",484.5,"none"
"814","APA12_Control","APA12","Dalbergia paniculata",4906,"Control","clonal offspring",28,0.3,"14.04115565","78.31762358",534.8867188,"none"
"815","APC10_CAFA","APC10","Cassia fistula",4655,"CAFA","seedling recruitment",28,0.3,"13.86527908","78.39831274",422.8455811,"none"
"816","APA2_CAFA","APA2","Dalbergia paniculata",1221,"CAFA","seedling recruitment",28,0.4,"14.069239999999999","78.31816",552.7,"none"
"817","APA5_CAFA","APA5","Butea monosperma",3908,"CAFA","seedling recruitment",28,0.4,"14.06741944","78.34838799",403,"none"
"818","APC10_CAFA","APC10","Cassia fistula",4654,"CAFA","seedling recruitment",28,0.4,"13.86521991","78.39834748",417.2878418,"none"
"819","APA5_CAFA","APA5","Butea monosperma",3892,"CAFA","seedling recruitment",28,0.5,"14.06742391","78.34835379",429,"none"
"820","APC10_CAFA","APC10","Cassia fistula",4653,"CAFA","seedling recruitment",28,0.5,"13.86522001","78.39841164",418.1156006,"none"
"821","APC13_CPFA","APC13","Hardwickia binata",3760,"CPFA","seedling recruitment",28,0.5,"13.90665266","78.50257962",445,"none"
"822","APC8_Control","APC8","Dolichandrone atrovirens",3731,"Control","clonal offspring",28,0.5,"13.8730292","78.52512017",423,"none"
"823","APA18_CPFA","APA18","Unknown",1111,"CPFA","clonal offspring",28,0.6,"14.05856","78.33760166666666",528.3,"none"
"824","APC10_Control","APC10","Dolichandrone atrovirens",4990,"Control","clonal offspring",28,0.6,"13.86194567","78.43286217",456.057251,"none"
"825","APC11_Control","APC11","Dolichandrone atrovirens",4620,"Control","clonal offspring",28,0.6,"13.83713273","78.41077108",507.498291,"none"
"826","APC3_Control","APC3","Dolichandrone atrovirens",1301,"Control","clonal offspring",28,0.6,"13.82823077","78.4130129",461.4575195,"none"
"827","APC3_CAFA","APC3","Dolichandrone atrovirens",1488,"CAFA","clonal offspring",28,0.6,"13.82899689","78.41247827",449.6258545,"none"
"828","APC10_CAFA","APC10","Cassia fistula",4648,"CAFA","seedling recruitment",28,0.7,"13.86506249","78.39845009",412.1484985,"none"
"829","APA17_CAFA","APA17","Dolichandrone atrovirens",4763,"CAFA","seedling recruitment",28,0.8,"14.11830613","78.33491902",406.3450928,"none"
"830","APC7_CAFA","APC7","Dolichandrone atrovirens",4538,"CAFA","seedling recruitment",28,0.8,"13.93982101","78.49534587",476,"none"
"831","APC13_CAFA","APC13","Dolichandrone atrovirens",4503,"CAFA","seedling recruitment",28,0.9,"13.90572773","78.5021697",428,"none"
"832","APC1_CAFA","APC1","Tectona grandis",1057,"CAFA","seedling recruitment",28,1,"13.84900271","78.42840611",453.2762451,"none"
"833","APC4_CAFA","APC4","Dolichandrone atrovirens",1425,"CAFA","seedling recruitment",28,1.1,"13.84355308","78.42141778",479.5137939,"none"
"834","APA2_CAFA","APA2","Dalbergia paniculata",1120,"CAFA","clonal offspring",28,1.2,"14.069198333333334","78.3181",552.6,"none"
"835","APC4_CAFA","APC4","Dolichandrone atrovirens",1428,"CAFA","seedling recruitment",28,1.3,"13.84347523","78.42124086",483.1906128,"none"
"836","APA12_Control","APA12","Dalbergia paniculata",4795,"Control","clonal offspring",27,0.3,"14.04132691","78.31829728",536.8059082,"none"
"837","APA7_CAFA","APA7","Chloroxylon swietenia",3943,"CAFA","seedling recruitment",27,0.4,"14.02242421","78.38139123",453,"none"
"838","APC11_Control","APC11","Dolichandrone atrovirens",4607,"Control","clonal offspring",27,0.4,"13.83786398","78.41066757",523.5377197,"none"
"839","APA19_CAFA","APA19","Dalbergia paniculata",1016,"CAFA","seedling recruitment",27,0.5,"14.051003333333332","78.324675",576.8,"none"
"840","APA10_CPFA","APA10","Dolichandrone atrovirens",3977,"CPFA","seedling recruitment",27,0.5,"14.01931925","78.38073805",432,"none"
"841","APC4_CAFA","APC4","Dolichandrone atrovirens",1421,"CAFA","seedling recruitment",27,0.9,"13.84358652","78.42165721",465.1799316,"none"
"842","APC6_CAFA","APC6","Dolichandrone atrovirens",1397,"CAFA","seedling recruitment",27,1,"13.93969146","78.49317848",462,"none"
"843","APA7_CAFA","APA7","Chloroxylon swietenia",3944,"CAFA","seedling recruitment",27,1.8,"14.022418","78.38139347",455,"none"
"844","APA6_CAFA","APA6","Pongamia pinnata",3972,"CAFA","seedling recruitment",26,0.4,"14.03044741","78.38383714",407,"none"
"845","APC8_Control","APC8","Dolichandrone atrovirens",3738,"Control","clonal offspring",26,0.4,"13.87318526","78.52530953",436,"none"
"846","APC9_CAFA","APC9","Limonia acidissima",3780,"CAFA","seedling recruitment",26,0.4,"13.87345747","78.52932565",451,"none"
"847","APC9_CAFA","APC9","Limonia acidissima",3777,"CAFA","seedling recruitment",26,0.4,"13.87340247","78.52891737",448,"none"
"848","APC10_Control","APC10","Dolichandrone atrovirens",4974,"Control","clonal offspring",26,0.5,"13.86201752","78.43345838",444.1398926,"none"
"849","APC10_Control","APC10","Dolichandrone atrovirens",4995,"Control","clonal offspring",26,0.5,"13.86200729","78.43272146",461.1191406,"none"
"850","APC12_Control","APC12","Dolichandrone atrovirens",4957,"Control","clonal offspring",26,0.5,"13.8698533","78.4180387",432.1207275,"none"
"851","APC13_CPFA","APC13","Hardwickia binata",3780,"CPFA","seedling recruitment",26,0.6,"13.90660322","78.50223327",435,"none"
"852","APA12_Control","APA12","Cassia fistula",4800,"Control","clonal offspring",25,0.3,"14.04124132","78.31792823",541.0913086,"none"
"853","APC10_CAFA","APC10","Cassia fistula",4642,"CAFA","seedling recruitment",25,0.3,"13.86482383","78.39866625",419.4237061,"none"
"854","APC3_Control","APC3","Dolichandrone atrovirens",1300,"Control","clonal offspring",25,0.3,"13.82824842","78.41299501",452.6348877,"none"
"855","APC6_Control","APC6","Dolichandrone atrovirens",4527,"Control","clonal offspring",25,0.3,"13.94079215","78.49435768",457,"none"
"856","APC7_CPFA","APC7","Chloroxylon swietenia",3750,"CPFA","seedling recruitment",25,0.3,"13.94266776","78.50766451",408,"none"
"857","APA10_CAFA","APA10","Butea monosperma",3962,"CAFA","seedling recruitment",25,0.4,"14.01943398","78.38238643",442,"none"
"858","APC8_Control","APC8","Dolichandrone atrovirens",3740,"Control","clonal offspring",25,0.4,"13.87312764","78.52534496",446,"none"
"859","APC9_CAFA","APC9","Limonia acidissima",3729,"CAFA","seedling recruitment",25,0.4,"13.87347197","78.52899962",444,"none"
"860","APA10_CAFA","APA10","Dolichandrone atrovirens",3960,"CAFA","seedling recruitment",25,0.5,"14.01947519","78.38240712",448,"none"
"861","APC11_CAFA","APC11","Tectona grandis",1376,"CAFA","clonal offspring",25,0.6,"13.83815702","78.41054117",524.5324707,"none"
"862","APC3_CAFA","APC3","Dolichandrone atrovirens",1473,"CAFA","seedling recruitment",25,0.8,"13.8287439","78.41309222",440.8671265,"none"
"863","APA18_CAFA","APA18","Dolichandrone atrovirens",1145,"CAFA","seedling recruitment",25,0.9,"14.055268333333334","78.34302833333332",483.9,"none"
"864","APC1_CAFA","APC1","Tectona grandis",1035,"CAFA","seedling recruitment",25,0.9,"13.8488428","78.42864724",453,"none"
"865","APC11_CAFA","APC11","Tectona grandis",1380,"CAFA","clonal offspring",25,0.9,"13.83843552","78.41060411",557.4008789,"none"
"866","APC4_CAFA","APC4","Dolichandrone atrovirens",1427,"CAFA","seedling recruitment",25,0.9,"13.84350888","78.42128456",482.874939,"none"
"867","APC9_CAFA","APC9","Limonia acidissima",3772,"CAFA","seedling recruitment",25,0.9,"13.87348488","78.5289478",446,"none"
"868","APC1_CPFA","APC1","Dolichandrone atrovirens",1071,"CPFA","clonal offspring",25,1,"13.85046361","78.44347591",487.5449219,"none"
"869","APC10_Control","APC10","Acacia chundra",4980,"Control","clonal offspring",24,0.3,"13.86188657","78.43303245",438.2875366,"none"
"870","APC1_CAFA","APC1","Syzygium cumini",1026,"CAFA","seedling recruitment",24,0.4,"13.84878716","78.42878139",450,"none"
"871","APC1_CAFA","APC1","Ziziphus mauritiana",1002,"CAFA","seedling recruitment",24,0.4,"13.84874545","78.42896504",455,"browsed"
"872","APC6_Control","APC6","Dolichandrone atrovirens",4505,"Control","clonal offspring",24,0.4,"13.94067621","78.4940046",464,"none"
"873","APA19_Control","APA19","Dolichandrone atrovirens",1046,"Control","clonal offspring",24,0.5,"14.061533333333333","78.34220166666667",564.3,"none"
"874","APA20_CAFA","APA20","Wrightia tinctoria",3434,"CAFA","clonal offspring",24,0.7,"14.078551666666666","78.32972333333333",532.8,"none"
"875","APC4_Control","APC4","Dolichandrone atrovirens",1439,"Control","clonal offspring",24,0.7,"13.84219224","78.42821284",475.3728027,"none"
"876","APC8_CAFA","APC8","Azadirachata indica",3731,"CAFA","clonal offspring",24,1,"13.87363971","78.52808993",442,"browsed"
"877","APA5_CAFA","APA5","Butea monosperma",3915,"CAFA","seedling recruitment",23,0.2,"14.06726729","78.34901074",428,"none"
"878","APA19_Control","APA19","Dolichandrone atrovirens",1054,"Control","clonal offspring",23,0.3,"14.061163333333331","78.34254166666666",564.5,"none"
"879","APC12_Control","APC12","Dolichandrone atrovirens",4958,"Control","clonal offspring",23,0.3,"13.86987408","78.41802737",419.6608887,"none"
"880","APC7_CPFA","APC7","Chloroxylon swietenia",3751,"CPFA","seedling recruitment",23,0.3,"13.94264383","78.50766168",406,"none"
"881","APA20_CAFA","APA20","Gyrocarpus americanus",3426,"CAFA","seedling recruitment",23,0.4,"14.078489999999999","78.32951",500.1,"none"
"882","APA21_CAFA","APA21","Dalbergia paniculata",4929,"CAFA","seedling recruitment",23,0.4,"14.00869941","78.32071383",505.7606201,"none"
"883","APC10_Control","APC10","Acacia chundra",4996,"Control","clonal offspring",23,0.4,"13.86201211","78.4327455",460.5149536,"none"
"884","APC12_Control","APC12","Dolichandrone atrovirens",4960,"Control","clonal offspring",23,0.4,"13.86986543","78.41795945",425.4764404,"none"
"885","APA19_CPFA","APA19","Dolichandrone atrovirens",3404,"CPFA","seedling recruitment",23,0.5,"14.059259999999998","78.34461833333333",569,"none"
"886","APC1_CAFA","APC1","Holoptelia intergrifolia",1033,"CAFA","seedling recruitment",23,0.5,"13.84890358","78.42854147",456.0697021,"none"
"887","APC10_Control","APC10","Dolichandrone atrovirens",4982,"Control","clonal offspring",23,0.5,"13.86200382","78.43291998",452.654541,"none"
"888","APC14_CAFA","APC14","Tectona grandis",3776,"CAFA","seedling recruitment",23,0.5,"13.90468298","78.50441449",420,"none"
"889","APC10_Control","APC10","Dolichandrone atrovirens",4992,"Control","clonal offspring",23,0.6,"13.86191804","78.43270601",459.366272,"none"
"890","APC5_CAFA","APC5","Dolichandrone atrovirens",1336,"CAFA","seedling recruitment",23,0.8,"13.80537016","78.41416431",494.581665,"none"
"891","APA20_CAFA","APA20","Gyrocarpus americanus",3436,"CAFA","seedling recruitment",23,0.9,"14.078480000000003","78.32989333333333",532.7,"none"
"892","APA7_CAFA","APA7","Chloroxylon swietenia",3941,"CAFA","seedling recruitment",23,1,"14.02237415","78.38153209",453,"browsed"
"893","APC13_CPFA","APC13","Hardwickia binata",3770,"CPFA","seedling recruitment",23,1.1,"13.90643161","78.5020095",439,"none"
"894","APA1_CAFA","APA1","Dalbergia paniculata",3456,"CAFA","seedling recruitment",22,0.3,"14.064816666666665","78.31983166666667",532.3,"none"
"895","APA19_CAFA","APA19","Chloroxylon swietenia",1025,"CAFA","clonal offspring",22,0.3,"14.051585","78.324615",587.7,"none"
"896","APA10_CAFA","APA10","Butea monosperma",3967,"CAFA","seedling recruitment",22,0.4,"14.01971125","78.38230633",438,"none"
"897","APC10_Control","APC10","Dolichandrone atrovirens",4986,"Control","clonal offspring",22,0.4,"13.86186767","78.43287245",451.2773438,"none"
"898","APC9_CAFA","APC9","Syzygium cumini",3762,"CAFA","seedling recruitment",22,0.4,"13.87355665","78.52860551",446,"browsed"
"899","APC1_CAFA","APC1","Diospyros melanoxylon",1001,"CAFA","clonal offspring",22,0.5,"13.84885243","78.42888226",464.9127197,"none"
"900","APA16_CAFA","APA16","Wrightia tinctoria",4775,"CAFA","clonal offspring",22,0.6,"14.11668437","78.34049782",399.4920654,"none"
"901","APC7_CAFA","APC7","Dolichandrone atrovirens",4536,"CAFA","seedling recruitment",22,0.6,"13.93963563","78.49525546",484,"none"
"902","APC11_Control","APC11","Dolichandrone atrovirens",4622,"Control","clonal offspring",22,0.7,"13.83707804","78.41078974",510.7431641,"none"
"903","APC5_CAFA","APC5","Dolichandrone atrovirens",1333,"CAFA","clonal offspring",22,0.8,"13.8054706","78.41427856",492.2390137,"none"
"904","APC13_CPFA","APC13","Hardwickia binata",3781,"CPFA","seedling recruitment",22,1,"13.90643385","78.50197643",449,"none"
"905","APC7_CPFA","APC7","Chloroxylon swietenia",3741,"CPFA","seedling recruitment",21,0.4,"13.94268644","78.50766584",407,"none"
"906","APC3_CAFA","APC3","Dolichandrone atrovirens",1484,"CAFA","clonal offspring",21,0.6,"13.82890515","78.41250482",446.2686768,"none"
"907","APC10_CAFA","APC10","Tectona grandis",4650,"CAFA","seedling recruitment",21,0.7,"13.86507688","78.39853504",411.8286743,"none"
"908","APC1_CAFA","APC1","Tectona grandis",1044,"CAFA","seedling recruitment",21,0.7,"13.84890723","78.42842632",442,"none"
"909","APC1_CAFA","APC1","Tectona grandis",1021,"CAFA","seedling recruitment",21,0.9,"13.8487818","78.42871228",464,"none"
"910","APC1_CAFA","APC1","Tectona grandis",1058,"CAFA","seedling recruitment",21,1.2,"13.84900315","78.42841787",456.8018188,"none"
"911","APA12_Control","APA12","Dalbergia paniculata",4905,"Control","clonal offspring",20,0.3,"14.04115398","78.31764704",538.5137939,"none"
"912","APA12_CAFA","APA12","Azadirachata indica",4917,"CAFA","clonal offspring",20,0.3,"14.04076302","78.31733907",541.3913574,"none"
